,date,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,state,county,city,latitude,longitude,notes,fatalities,days_since_last
97,2021-01-08,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Grodno,Lida,Byarozawka,53.7214,25.4986,"On 8 January 2021, people protested in Byarozawka, demanding regime change and new elections. [size=no report]",0,-1 days +00:00:00.000000000
98,2021-01-08,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Vileyka,Vileyka,54.4914,26.9111,"On 8 January 2021, people protested in Vileyka, demanding regime change and new elections. [size=no report]",0,-3 days +00:00:00.000000000
99,2021-01-08,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Grodno,Hrodna,Skiedziel,53.5866,24.2482,"On 8 January 2021, people protested in Skiedziel, demanding regime change and new elections. [size=no report]",0,-5 days +00:00:00.000000000
100,2021-01-08,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Grodno,Hrodna,Grodno,53.6884,23.8258,"On 8 January 2021, people protested in Grodno, demanding regime change and new elections. [size=no report]",0,-2 days +00:00:00.000000000
101,2021-01-08,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Grodno,Navahrudak,Navahrudak,53.5942,25.8191,"On 8 January 2021, people protested in Navahrudak, demanding regime change and new elections. [size=no report]",0,-13 days +00:00:00.000000000
102,2021-01-07,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Grodno,Lida,Byarozawka,53.7214,25.4986,"On 7 January 2021, people protested in Byarozawka, demanding regime change and new elections. [size=no report]",0,-16 days +00:00:00.000000000
103,2021-01-07,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Vitebsk,Polotsk,Polotsk,55.4879,28.7856,"On 7 January 2021, people protested in Polotsk, demanding regime change and new elections. [size=no report]",0,-4 days +00:00:00.000000000
104,2021-01-07,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk,53.9000,27.5667,"On 7 January 2021, people protested across Minsk, demanding regime change and new elections. [size=no report]",0,-1 days +00:00:00.000000000
105,2021-01-06,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Gomel,Svietlahorsk,Svietlahorsk,52.6329,29.7389,"On 6 January 2021, people protested in Svietlahorsk, demanding regime change and new elections. [size=no report]",0,-8 days +00:00:00.000000000
106,2021-01-06,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Dzyarzhynsk,Dzyarzhynsk,53.6832,27.1380,"On 6 January 2021, people protested in Dzyarzhynsk, demanding regime change and new elections. [size=no report]",0,-2 days +00:00:00.000000000
107,2021-01-06,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk,53.9000,27.5667,"On 6 January 2021, people protested in Minsk, demanding regime change and new elections. [size=no report]",0,-1 days +00:00:00.000000000
108,2021-01-06,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Grodno,Hrodna,Grodno,53.6884,23.8258,"On 6 January 2021, people protested in Grodno, demanding regime change and new elections. [size=no report]",0,-3 days +00:00:00.000000000
109,2021-01-05,Violence against civilians,Attack,Unidentified Armed Group (Belarus),,Political Militias,Civilians (Belarus),Health Workers (Belarus),Civilians,POLITICAL MILITIA VERSUS CIVILIANS,Brest,Brest,Brest,52.0975,23.6878,"On 5 January 2021, a man hit a doctor in the head in Brest because of the latter's anti-Lukashenko views. The doctor suffered a concussion.",0,-1 days +00:00:00.000000000
110,2021-01-05,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Minsk,Zaslawye,53.9998,27.2768,"On 5 January 2021, people protested in Zaslawye, demanding regime change and new elections. [size=no report]",0,-8 days +00:00:00.000000000
111,2021-01-05,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Gomel,Mazyr,Mazyr,52.0495,29.2456,"On 5 January 2021, people protested in Mazyr, demanding regime change and new elections. [size=no report]",0,-2 days +00:00:00.000000000
112,2021-01-05,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Vileyka,Vileyka,54.4914,26.9111,"On 5 January 2021, people protested in Vileyka, demanding regime change and new elections. [size=no report]",0,-9 days +00:00:00.000000000
113,2021-01-05,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Mogilev,Mogilev,Mogilev,53.9168,30.3449,"On 5 January 2021, people protested in Mogilev, demanding regime change and new elections. [size=no report]",0,-2 days +00:00:00.000000000
114,2021-01-05,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Grodno,Vawkavysk,Vawkavysk,53.1561,24.4513,"On 5 January 2021, people protested in Vawkavysk, demanding regime change and new elections. [size=no report]",0,-8 days +00:00:00.000000000
115,2021-01-05,Protests,Excessive force against protesters,Protesters (Belarus),,Protesters,Police Forces of Belarus (1994-),,State Forces,MILITARY VERSUS PROTESTERS,Minsk,City of Minsk,Minsk,53.9000,27.5667,"On 5 January 2021, people protested in Minsk, demanding regime change and new elections. Police arrested up to 25, 3 of whom required hospitalization due to injuries they sustained during the arrest or in detention. [size=no report]",0,-1 days +00:00:00.000000000
116,2021-01-05,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Pruzhany,Pruzhany,52.5560,24.4573,"On 5 January 2021, people protested in Pruzhany, demanding regime change and new elections. [size=no report]",0,-4 days +00:00:00.000000000
117,2021-01-05,Protests,Peaceful protest,Protesters (Belarus),Labour Group (Belarus),Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Minsk,Sienica,53.8237,27.5265,"On 5 January 2021, people, including pensioners, protested in Sienica, demanding regime change and new elections. [size=no report]",0,-1 days +00:00:00.000000000
118,2021-01-05,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Smalyavichy,Zhodzina,54.0999,28.3392,"On 5 January 2021, people protested in Zhodzina, demanding regime change and new elections. [size=no report]",0,-6 days +00:00:00.000000000
119,2021-01-05,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Gomel,Gomel,Gomel,52.4345,30.9754,"On 5 January 2021, people protested in Gomel, demanding regime change and new elections. [size=no report]",0,-8 days +00:00:00.000000000
120,2021-01-05,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Vitebsk,Vitebsk,Vitebsk,55.1904,30.2049,"On 5 January 2021, people protested in Vitebsk, demanding regime change and new elections. [size=no report]",0,-6 days +00:00:00.000000000
121,2021-01-04,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Mogilev,Babruysk,Babruysk,53.1384,29.2214,"On 4 January 2021, people protested in Babruysk, demanding regime change and new elections. [size=no report]",0,-1 days +00:00:00.000000000
122,2021-01-04,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Brest,Brest,52.0975,23.6878,"On 4 January 2021, people protested in Brest, demanding regime change and new elections. [size=no report]",0,-1 days +00:00:00.000000000
123,2021-01-04,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Zhabinka,Zhabinka,52.1984,24.0115,"On 4 January 2021, people protested in Zhabinka, demanding regime change and new elections. [size=no report]",0,-12 days +00:00:00.000000000
124,2021-01-04,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Grodno,Lida,Lida,53.8833,25.2997,"On 4 January 2021, people protested in Lida, demanding regime change and new elections. [size=no report]",0,-8 days +00:00:00.000000000
125,2021-01-04,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Dzyarzhynsk,Dzyarzhynsk,53.6832,27.1380,"On 4 January 2021, people protested in Dzyarzhynsk, demanding regime change and new elections. [size=no report]",0,-1 days +00:00:00.000000000
126,2021-01-04,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Vitebsk,Navapolatsk,Navapolatsk,55.5350,28.6434,"On 4 January 2021, people protested in Navapolatsk, demanding regime change and new elections. [size=no report]",0,-1 days +00:00:00.000000000
127,2021-01-04,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Minsk,Sienica,53.8237,27.5265,"On 4 January 2021, people protested in Sienica, demanding regime change and new elections. [size=no report]",0,-3 days +00:00:00.000000000
128,2021-01-04,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Pershamayski,53.9348,27.6634,"On 4 January 2021, people protested in Minsk-Pershamayski, against the implementation of the taxation regime. [size=no report]",0,-14 days +00:00:00.000000000
129,2021-01-04,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk,53.9000,27.5667,"On 4 January 2021, people protested across Minsk, demanding regime change and new elections. [size=no report]",0,-1 days +00:00:00.000000000
130,2021-01-03,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Brest,Brest,52.0975,23.6878,"On 3 January 2021, people protested in Brest, demanding regime change and new elections. [size=no report]",0,-5 days +00:00:00.000000000
131,2021-01-03,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Kobryn,Kobryn,52.2138,24.3564,"On 3 January 2021, people protested in Kobryn, demanding regime change and new elections. [size=no report]",0,-2 days +00:00:00.000000000
132,2021-01-03,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Grodno,Hrodna,Grodno,53.6884,23.8258,"On 3 January 2021, people protested in Grodno, demanding regime change and new elections. [size=no report]",0,-4 days +00:00:00.000000000
133,2021-01-03,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Dzyarzhynsk,Dzyarzhynsk,53.6832,27.1380,"On 3 January 2021, people protested in Dzyarzhynsk, demanding regime change and new elections. [size=no report]",0,-2 days +00:00:00.000000000
134,2021-01-03,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Vitebsk,Navapolatsk,Navapolatsk,55.5350,28.6434,"On 3 January 2021, people protested in Navapolatsk, demanding regime change and new elections. [size=no report]",0,-7 days +00:00:00.000000000
135,2021-01-03,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Vitebsk,Orsha,Orsha,54.5081,30.4172,"On 3 January 2021, people protested in Orsha, demanding regime change and new elections. [size=no report]",0,-7 days +00:00:00.000000000
136,2021-01-03,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Grodno,Hrodna,Skiedziel,53.5866,24.2482,"On 3 January 2021, people protested in Skiedziel, demanding regime change and new elections. [size=no report]",0,-19 days +00:00:00.000000000
137,2021-01-03,Protests,Protest with intervention,Protesters (Belarus),Students (Belarus),Protesters,Police Forces of Belarus (1994-),,State Forces,MILITARY VERSUS PROTESTERS,Minsk,City of Minsk,Minsk,53.9000,27.5667,"On 3 January 2021, over 1000 people, including students, protested across Minsk, demanding regime change and new elections, as well as in solidarity with independent journalists. Police arrested at least 9. [size=over 1000]",0,-1 days +00:00:00.000000000
138,2021-01-03,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Smalyavichy,Smalyavichy,54.0249,28.0894,"On 3 January 2021, people protested in Smalyavichy, demanding regime change and new elections. [size=no report]",0,-4 days +00:00:00.000000000
139,2021-01-03,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Mogilev,Babruysk,Babruysk,53.1384,29.2214,"On 3 January 2021, people protested in Babruysk, demanding regime change and new elections. [size=no report]",0,-11 days +00:00:00.000000000
140,2021-01-03,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Vitebsk,Polotsk,Polotsk,55.4879,28.7856,"On 3 January 2021, people protested in Polotsk, demanding regime change and new elections. [size=no report]",0,-30 days +00:00:00.000000000
141,2021-01-03,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Mogilev,Mogilev,Mogilev,53.9168,30.3449,"On 3 January 2021, people protested in Mogilev, demanding regime change and new elections. [size=no report]",0,-6 days +00:00:00.000000000
142,2021-01-03,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Gomel,Mazyr,Mazyr,52.0495,29.2456,"On 3 January 2021, people protested in Mazyr, demanding regime change and new elections. [size=no report]",0,-13 days +00:00:00.000000000
143,2021-01-02,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk,53.9000,27.5667,"On 2 January 2021, people protested in several neighbourhoods of Minsk, demanding new elections. [size=no report]",0,-1 days +00:00:00.000000000
144,2021-01-02,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Minsk,Ratamka,53.9367,27.3477,"On 2 January 2021, people protested in Ratamka, demanding new elections. [size=no report]",0,-6 days +00:00:00.000000000
145,2021-01-01,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Dzyarzhynsk,Dzyarzhynsk,53.6832,27.1380,"On 1 January 2021, people protested in Dzyarzhynsk, demanding new elections. [size=no report]",0,-2 days +00:00:00.000000000
146,2021-01-01,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Kobryn,Kobryn,52.2138,24.3564,"On 1 January 2021, people protested in Kobryn, demanding new elections. [size=no report]",0,-2 days +00:00:00.000000000
147,2021-01-01,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk,53.9000,27.5667,"On 1 January 2021, people protested in several neighbourhoods of Minsk, demanding new elections. [size=no report]",0,-1 days +00:00:00.000000000
148,2021-01-01,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Pruzhany,Pruzhany,52.5560,24.4573,"On 1 January 2021, people protested in Pruzhany, demanding new elections. [size=no report]",0,-2 days +00:00:00.000000000
149,2021-01-01,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Minsk,Sienica,53.8237,27.5265,"On 1 January 2021, people protested in Sienica, demanding new elections. [size=no report]",0,-1 days +00:00:00.000000000
150,2020-12-31,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Barysaw,Barysaw,54.2279,28.5050,"On 31 December 2020, people protested in Barysaw, demanding regime change. [size=no report]",0,-4 days +00:00:00.000000000
151,2020-12-31,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Baranovichy,Baranovichi,53.1327,26.0139,"On 31 December 2020, people protested in Baranovichi, demanding regime change. [size=no report]",0,-1 days +00:00:00.000000000
152,2020-12-31,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk,53.9000,27.5667,"On 31 December 2020, people protested in small groups across Minsk, demanding new elections and the resignation of president Lukashenko. [size=no report]",0,-1 days +00:00:00.000000000
153,2020-12-31,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Minsk,Sienica,53.8237,27.5265,"On 31 December 2020, people protested in Sienica, demanding new elections and the resignation of president Lukashenko. [size=no report]",0,-1 days +00:00:00.000000000
154,2020-12-30,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Smalyavichy,Zhodzina,54.0999,28.3392,"On 30 December 2020, people protested in Zhodzina, demanding regime change. [size=no report]",0,-1 days +00:00:00.000000000
155,2020-12-30,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Smalyavichy,Smalyavichy,54.0249,28.0894,"On 30 December 2020, people protested in Smalyavichy, demanding regime change. [size=no report]",0,-4 days +00:00:00.000000000
156,2020-12-30,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Pruzhany,Pruzhany,52.5560,24.4573,"On 30 December 2020, people protested in Pruzhany, demanding regime change. [size=no report]",0,-1 days +00:00:00.000000000
